"id","user_id","device_id","device_type","os","game_type","player_sex","player_province","player_city","timestamp","sceneId","ext","created_at","updated_at"
"47e1569777d8ba2290742d71cb98a8c6","i3100129db9441cd8efedf5fc452208ffca",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 13.1.2","2",,,,"1574247683","1095",,"2019-11-20 19:01:23","2019-11-20 19:01:23"
"47e587b144f3b80cc1a302900aa1575e","i3100002d6af70e2083012539be0109eae0",,"{""brand"":""iPhone"",""model"":""unknown<iPad6,11>""}","iOS 12.4.1","2",,,,"1574339273","1089",,"2019-11-21 20:27:53","2019-11-21 20:27:53"
"47ebbf02c9678447b4449fdcf1669c4a","i3100002daf8ba4df89c9b4d42be9fcc245",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 12.0.1","2",,,,"1574256803","1001",,"2019-11-20 21:33:23","2019-11-20 21:33:23"
"47fa3598a46bcdf862179b077970f71a","i3100129ddf3f852e600828abb6f9df43ad",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574253508","1095",,"2019-11-20 20:38:28","2019-11-20 20:38:28"
"47fb1eb9450c3d90dba4c09285ae8629","i3100002d3787ba80dc25dbe5b5baeed7fd",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 11.4.1","2",,,,"1574411665","1055",,"2019-11-22 16:34:25","2019-11-22 16:34:25"
"47fe350055a38fed7e39146f443eccf5","i3100129dcc789c624cba33c554d7965655",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.2.2","2",,,,"1574251145","1095",,"2019-11-20 19:59:05","2019-11-20 19:59:06"
"4810feede64b22c7b4f19eb3ea8e0287","i3100129d66db024d0d2f1095901a0d25ee",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 13.1.3","2",,,,"1574328501","1095",,"2019-11-21 17:28:21","2019-11-21 17:28:21"
"481e4875fd93e93b715a20ac10bc3fed","i3100002d9d9350f1a89eb63a8206cfd20f",,"{""brand"":""OPPO"",""model"":""PAFM00""}","Android 9","2",,,,"1574219460","1055",,"2019-11-20 11:11:00","2019-11-20 11:11:01"
"4821ca0856e730a42afb3c3c054cc1a0","i3100129d17eef98f92bbf947a6b1ea67cc",,"{""brand"":""iPhone"",""model"":""iPhone 8 (GSM+CDMA)<iPhone10,1>""}","iOS 13.1.3","2",,,,"1574246935","1095",,"2019-11-20 18:48:55","2019-11-20 18:48:56"
"4825d71f61c0dadcc60b9b141981c9e3","i3100129d87467a03e1896f6fdf84745108",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 12.4.2","2",,,,"1574322393","1095",,"2019-11-21 15:46:33","2019-11-21 15:46:34"
"4832b72c46049ce1ab6f64c404b1dae3","i3100135d1e5112d79618338cacaa761db3",,"{""brand"":""HONOR"",""model"":""PRA-TL10""}","Android 8.0.0","2",,,,"1574398402","1095",,"2019-11-22 12:53:22","2019-11-22 12:53:23"
"484dd208884cb9e575957900da9dc84a","i3100129df61a913633281ca4f8b4c8dc37",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.4","2",,,,"1574233428","1095",,"2019-11-20 15:03:48","2019-11-20 15:03:48"
"485e14b16d6664dd39f53599ae659eae","i3100002d329272054e070fd303e63f6d77",,"{""brand"":""HUAWEI"",""model"":""INE-AL00""}","Android 9","2",,,,"1574222136","1055",,"2019-11-20 11:55:36","2019-11-20 11:55:37"
"4860d996964ca94f0ed12cccb946144b","i3100129da8648b8d4c87c0995bb1d26c5c",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 12.4.1","2",,,,"1574332825","1095",,"2019-11-21 18:40:25","2019-11-21 18:40:26"
"488d1aa12d5fefbe55522e2f71fa560d","i3100135d68927aaad20ac31b730a8f3a65",,"{""brand"":""OPPO"",""model"":""OPPO A33m""}","Android 5.1.1","2",,,,"1574397000","1095",,"2019-11-22 12:30:00","2019-11-22 12:30:01"
"48909892c51257ef0d5e9a6f84c1f18a","i3100002dc68d25e88d0a0e09982886fb31",,"{""brand"":""iPhone"",""model"":""iPhone 6<iPhone7,2>""}","iOS 9.3.2","2",,,,"1574336680","1001",,"2019-11-21 19:44:40","2019-11-21 19:44:40"
"48aa3dc63d4d2d396af2efec6a2845c1","i3100135d53ea895f602eb05f205b24e5ef",,"{""brand"":""HONOR"",""model"":""HLK-AL00""}","Android 9","2",,,,"1574401434","1095",,"2019-11-22 13:43:54","2019-11-22 13:43:55"
"48aa6e048fcb2861ea76d035392ac50e","i3100135d2b8b0eee2ef59159eb595a6202",,"{""brand"":""OPPO"",""model"":""PBBM30""}","Android 8.1.0","2",,,,"1574400150","1095",,"2019-11-22 13:22:30","2019-11-22 13:22:31"
"48aea7a7275caa4a9c0c885d1ae75bcf","i3100129d7424b7d60a5ec5e992b941a9ea",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.4.1","2",,,,"1574323126","1095",,"2019-11-21 15:58:46","2019-11-21 15:58:46"
"48d07a9f97cef60c4d057617f17211a1","i3100129d4824edfca3499453e3181415d3",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 11.4.1","2",,,,"1574317346","1095",,"2019-11-21 14:22:26","2019-11-21 14:22:26"
"48e4eb878f0965c48b4f8bfd49d8c863","i3100129d6cfc9c33dafda045dcce717fd1",,"{""brand"":""iPhone"",""model"":""iPhone XS<iPhone11,2>""}","iOS 13.1.3","2",,,,"1574227177","1095",,"2019-11-20 13:19:37","2019-11-20 13:19:38"
"49059ecd10069b438e0c46e3f1924f3d","i3100002d7133bd595ed00997073bfeed04",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 11.3","2",,,,"1574322172","1089",,"2019-11-21 15:42:52","2019-11-21 15:42:53"
"49112a012bd055089d2ece3614da8526","i3100129da76022d6f5f665a7964e0751cd",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.1.3","2",,,,"1574246579","1095",,"2019-11-20 18:42:59","2019-11-20 18:43:00"
"4928a47dc5983f44e1cbbbbb7bb9f62e","i3100129d1d4b5ff540167a30f5062f3d10",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 12.4.1","2",,,,"1574340774","1095",,"2019-11-21 20:52:54","2019-11-21 20:52:54"
"492bfd3c4acc1ed02a0df30e4ad5e2d9","i3100135dad8eec9249957caee13ef013dc",,"{""brand"":""HONOR"",""model"":""BLN-AL40""}","Android 8.0.0","2",,,,"1574402156","1095",,"2019-11-22 13:55:56","2019-11-22 13:55:57"
"492c9d864a3babbb772c11dedcea1ba6","i3100129de3531c8e4a7d445e468e7a2a06",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.0","2",,,,"1574235159","1095",,"2019-11-20 15:32:39","2019-11-20 15:32:39"
"49333b5ffdb023eeff097de013752f87","i3100129db7da070f514cdeedf153747ce1",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 13.1.3","2",,,,"1574245262","1095",,"2019-11-20 18:21:02","2019-11-20 18:21:03"
"4940545ade5ac9e57c077e66616d6a08","i3100129d9dd5431050d82ffd959ea5fad1",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.1.3","2",,,,"1574321331","1095",,"2019-11-21 15:28:51","2019-11-21 15:28:51"
"494b71adf9443e5fbda0f472e51e1dc0","i3100135db2bad6519899f1835851b2b244",,"{""brand"":""Xiaomi"",""model"":""Redmi 7A""}","Android 9","2",,,,"1574399964","1095",,"2019-11-22 13:19:24","2019-11-22 13:19:25"
"494f69c79057bea35996b7c7ead0393c","i3100129dc1bcb43c6a057b2357bf93335a",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 13.2.3","2",,,,"1574245854","1095",,"2019-11-20 18:30:54","2019-11-20 18:30:55"
"495d3fa013d8050d375c33a888a177b2","i3100135d4ac36bc70e0a0d5e92b70e1d0b",,"{""brand"":""vivo"",""model"":""vivo X9Plus""}","Android 7.1.2","2",,,,"1574394908","1095",,"2019-11-22 11:55:08","2019-11-22 11:55:08"
"496c68af77f458a4442bc7b811eef8d0","i3100129d021b1d6887761d667d6e252e72",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 12.2","2",,,,"1574337750","1089",,"2019-11-21 20:02:30","2019-11-21 20:02:31"
"4975bab02ad199eb0fece9446fe2e0eb","i3100129d21e3fef488570985e5fe9b9795",,"{""brand"":""iPhone"",""model"":""unknown<iPhone12,5>""}","iOS 13.0","2",,,,"1574349194","1095",,"2019-11-21 23:13:14","2019-11-21 23:13:14"
"4979cbe58cbd0fe7cbed2e70e260f821","i3100129d030f5ddbb0ce12c1b57f1f2522",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 12.0","2",,,,"1574340464","1095",,"2019-11-21 20:47:44","2019-11-21 20:47:44"
"497cebfe81df0b49119e5241f0ae936e","i3100002d639fc0e7ac3d6914d428534f16",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 11.1.2","2",,,,"1574344756","1089",,"2019-11-21 21:59:16","2019-11-21 21:59:16"
"49913bd1bb62107dbb2e0f283c18f7e8","i3100129d8d736c8af79fbe2f75109f0fc3",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 12.4.1","2",,,,"1574338962","1095",,"2019-11-21 20:22:42","2019-11-21 20:22:43"
"4995429f79cc7eef9397a52c60ebb55e","i3100002db75d1c50ae01ec4d93af87adf3",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 11.2.6","2",,,,"1574342694","1089",,"2019-11-21 21:24:54","2019-11-21 21:24:55"
"4999c90d52cb3b044b448ea23e562f81","i3100129d67ef23ed8b02567c65cd21c10b",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 13.1.3","2",,,,"1574342075","1095",,"2019-11-21 21:14:35","2019-11-21 21:14:35"
"499f85dc549b548dfe0a993571328fe8","i3100129d49d43b91c46583531ceb14c9b7",,"{""brand"":""iPhone"",""model"":""iPhone 8 Plus (GSM+CDMA)<iPhone10,2>""}","iOS 13.2.2","2",,,,"1574261677","1095",,"2019-11-20 22:54:37","2019-11-20 22:54:38"
"49a9417b6aa96d00dd79f792b579eccc","i3100002d438aeb1c77699fbab214f480cd",,"{""brand"":""iPhone"",""model"":""iPhone 6<iPhone7,2>""}","iOS 12.4.2","2",,,,"1574336491","1089",,"2019-11-21 19:41:31","2019-11-21 19:41:31"
"49b40866fd23bb9c17fa179e279be27a","i3100129d82d5386672b5343215926e7268",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 10.3.2","2",,,,"1574216858","1095",,"2019-11-20 10:27:38","2019-11-20 10:27:38"
"49b5aae869300d9badc75624d1feabc8","i3100129d162a21f6f3633c8e3e4a24d20c",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.4","2",,,,"1574251282","1095",,"2019-11-20 20:01:22","2019-11-20 20:01:22"
"49c09061d714d9bc12be72f6b146ff91","i3100129d934589344141e56a3d2652c329",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.1.2","2",,,,"1574241941","1095",,"2019-11-20 17:25:41","2019-11-20 17:25:42"
"49eb8621d063a85e3ca6ac3d318b5654","i3100129d37767c0d9ce95db2ca02ee419a",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 11.4","2",,,,"1574231175","1095",,"2019-11-20 14:26:15","2019-11-20 14:26:15"
"49ece136dc52e0c7e2c85a739a6a4607","i3100129d5c18d5e0d2ef9037ec136e54ef",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 13.1.2","2",,,,"1574240972","1095",,"2019-11-20 17:09:32","2019-11-20 17:09:33"
"49fc84450fe0b48922136287bc89b53f","i3100129dcdcd8e0389e6d19031a19e857a",,"{""brand"":""iPhone"",""model"":""iPhone XS<iPhone11,2>""}","iOS 13.1.3","2",,,,"1574321475","1095",,"2019-11-21 15:31:15","2019-11-21 15:31:15"
"4a0838b4b8993377b415c5c35c08dd0e","i3100129dfd82362de8ca971cb6493b50dc",,"{""brand"":""iPhone"",""model"":""iPhone 5s (GSM+CDMA)<iPhone6,2>""}","iOS 10.2.1","2",,,,"1574339925","1095",,"2019-11-21 20:38:45","2019-11-21 20:38:46"
"4a0ba192e80b53971cc23596a92340ae","i3100135d238c5148d0840b4f608838f060",,"{""brand"":""OPPO"",""model"":""OPPO A83""}","Android 7.1.1","2",,,,"1574400101","1095",,"2019-11-22 13:21:41","2019-11-22 13:21:42"
"4a0cdf90020fda8f71386a7f5df0dd87","i3100129d35efd36d0c819926b898bf67aa",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 13.1.2","2",,,,"1574241743","1095",,"2019-11-20 17:22:23","2019-11-20 17:22:24"
"4a12cf0cf5fa0601050a42374adb5cce","i3100129d766d9a200de71cf99cf251ef43",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574226733","1095",,"2019-11-20 13:12:13","2019-11-20 13:12:13"
"4a13c580324ee892194b987b8a222533","i3100129dcb5e2f9aab854bd0550bc7a6fa",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 12.2","2",,,,"1574250941","1095",,"2019-11-20 19:55:42","2019-11-20 19:55:42"
"4a199a53d09d4239e5d69a6dff096b39","i3100002d75c7d89acc6b729a113ef62de2",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 13.1.3","2",,,,"1574238396","1001",,"2019-11-20 16:26:36","2019-11-20 16:26:36"
"4a1ff548d2c51a6a30764d2d1ab8db18","i3100129d287036aa72e4a21d81df1f2db2",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.1.3","2",,,,"1574252435","1095",,"2019-11-20 20:20:35","2019-11-20 20:20:35"
"4a3110ebd4faacaf3346aaf04ad778ab","i3100129dc414c132da678a09fc64a7b627",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.3.1","2",,,,"1574337996","1095",,"2019-11-21 20:06:36","2019-11-21 20:06:36"
"4a330325b064b80394edfd4d8463d68f","i3100129d3cf5219f6035613fd9023948dc",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 13.1.3","2",,,,"1574315232","1095",,"2019-11-21 13:47:12","2019-11-21 13:47:13"
"4a3b56dda497bcfa653e02ecc6b813bc","i3100129d5869ec35d89a31c0dd7e4bd2d0",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574344156","1095",,"2019-11-21 21:49:16","2019-11-21 21:49:16"
"4a3f41d478c4b9915278f2a4efdf8760","i3100129dec1755f7d0b8ae82c5c134fb79",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 13.1.2","2",,,,"1574311387","1095",,"2019-11-21 12:43:07","2019-11-21 12:43:07"
"4a44951dc91ee388e0bf8f05d4b6ff49","i3100129dbdb1e8cd6199d5ac7bb2427264",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.2","2",,,,"1574234208","1095",,"2019-11-20 15:16:48","2019-11-20 15:16:49"
"4a622c1152e034bf673e0c4bf018b6d2","i3100129d59521e9e40df3ecdeb15f32a43",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 13.1.3","2",,,,"1574248683","1095",,"2019-11-20 19:18:03","2019-11-20 19:18:03"
"4a6527529949292c385cbb3ba946e79f","i3100002d84a3b4145e521668eca841980e",,"{""brand"":""vivo"",""model"":""vivo X9s""}","Android 8.1.0","2",,,,"1574312603","1055",,"2019-11-21 13:03:23","2019-11-21 13:03:23"
"4a6dac53ba01b44162f8e8c4ea348e03","i3100002d0d3a7912c7cf7d06de2141bb28",,"{""brand"":""iPhone"",""model"":""iPhone 8 (GSM+CDMA)<iPhone10,1>""}","iOS 13.1.3","2",,,,"1574227423","1089",,"2019-11-20 13:23:43","2019-11-20 13:23:44"
"4a6ee78222ac654a0a8eb950e9589f7d","i3100002d69bc505052ecb1d8e1f922caa3",,"{""brand"":""OPPO"",""model"":""OPPO A59st""}","Android 6.0","2",,,,"1574311845","1001",,"2019-11-21 12:50:45","2019-11-21 12:50:46"
"4a6fc4262c220cb8fde289a699204c8c","i3100002d9e6df3f45f65edf6d3e0a02d3f",,"{""brand"":""iPhone"",""model"":""iPhone 5s (GSM+CDMA)<iPhone6,2>""}","iOS 12.3.1","2",,,,"1574300811","1001",,"2019-11-21 09:46:51","2019-11-21 09:46:51"
"4a7ad72b695a2e639bbed767ba6a308a","i3100002d652c7bd4b1097b088ee49142c8",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 12.4","2",,,,"1574339183","1089",,"2019-11-21 20:26:23","2019-11-21 20:26:24"
"4a8cbdc4b3227f17d5c4c08becf4d245","i3100129d61f7bebae13686a0288147a7b9",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 10.3.3","2",,,,"1574328084","1095",,"2019-11-21 17:21:24","2019-11-21 17:21:25"
"4a8dcde4c97b5a339063f69663ee5ebe","i3100002d8f75072a69c2ae662c38918500",,"{""brand"":""OPPO"",""model"":""PCAM10""}","Android 9","2",,,,"1574405712","1089",,"2019-11-22 14:55:12","2019-11-22 14:55:12"
"4a8f02192bdfc5fa4dc3324ae295ad81","i3100129d21e842d90445d87324aff17424",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 13.1.3","2",,,,"1574344493","1095",,"2019-11-21 21:54:53","2019-11-21 21:54:54"
"4a914c2231d5876312ea297063f435be","i3100129df0b93c0a0f9a7d6fe1a0640f85",,"{""brand"":""iPhone"",""model"":""iPhone 6s Plus<iPhone8,2>""}","iOS 13.1.3","2",,,,"1574320690","1095",,"2019-11-21 15:18:10","2019-11-21 15:18:11"
"4aa6d508ef03ec895f1e70b105333b4b","i3100002d64e647ad279d17a0dfc814a277",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 12.2","2",,,,"1574340552","1001",,"2019-11-21 20:49:12","2019-11-21 20:49:12"
"4ab5da53b6c71455265985c03ec95db7","i3100129d5d132ebb61776cda02848d6dd1",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 10.3.3","2",,,,"1574225605","1095",,"2019-11-20 12:53:25","2019-11-20 12:53:25"
"4ac739e4e93e44e157c59bd97de4f7af","i3100002dfb1fd1ca574b031aaa103af2bc",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 10.2","2",,,,"1574213350","1089",,"2019-11-20 09:29:10","2019-11-20 09:29:10"
"4ad23833d8bcd14a09544ecb5b8bc925","i3100129d0d9b4fa34592b1a34a7a685eb1",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 12.1.4","2",,,,"1574314140","1095",,"2019-11-21 13:29:00","2019-11-21 13:29:00"
"4ad4ac9d9e671d8eab87019b1165992d","i3100135d179a292234c261f3404638db9a",,"{""brand"":""OPPO"",""model"":""PADM00""}","Android 8.1.0","2",,,,"1574401554","1095",,"2019-11-22 13:45:54","2019-11-22 13:45:54"
"4adbea59d00d1bd50652b9539fc201f6","i3100129d042287ce38e012e0176966a01a",,"{""brand"":""iPhone"",""model"":""iPhone 8 (GSM+CDMA)<iPhone10,1>""}","iOS 13.1.3","2",,,,"1574223765","1095",,"2019-11-20 12:22:45","2019-11-20 12:22:45"
"4adc3c839ec9a8cea348539172d5793a","i3100129d96a2b896f85e487d2a7fef9073",,"{""brand"":""iPhone"",""model"":""iPhone 7<iPhone9,1>""}","iOS 13.1.3","2",,,,"1574253512","1095",,"2019-11-20 20:38:32","2019-11-20 20:38:33"
"4aef860e6c10ec955b5ba79a144af4e9","i3100129d7a57fe4f6fb0b50c2203c4f8c9",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 11.4.1","2",,,,"1574340026","1095",,"2019-11-21 20:40:26","2019-11-21 20:40:26"
"4b101c22dc22671450f29b518a8476d8","i3100129d9922b6f52ad96bcd4594af0149",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 12.1.2","2",,,,"1574258544","1055",,"2019-11-20 22:02:24","2019-11-20 22:02:24"
"4b32355c558c67835dc0be9546fc6553","i3100002d0a3ce4551a82ed4d7e87518d08",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 13.1","2",,,,"1574252393","1089",,"2019-11-20 20:19:53","2019-11-20 20:19:53"
"4b39694132c70be642e93eec07895dd7","i3100135d4efdeb5803da5346bbbba32be8",,"{""brand"":""vivo"",""model"":""V1818A""}","Android 8.1.0","2",,,,"1574396418","1095",,"2019-11-22 12:20:18","2019-11-22 12:20:18"
"4b457ba3d5393fa614c0983fd9958e86","i3100129d0f4aea04a2567036db971ae43b",,"{""brand"":""iPhone"",""model"":""iPhone 6<iPhone7,2>""}","iOS 12.4.3","2",,,,"1574310070","1095",,"2019-11-21 12:21:10","2019-11-21 12:21:10"
"4b51cae79ea74eac38c865da3521a036","i3100129da4fa5cac13ba5575cd7fd3a9e7",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.2","2",,,,"1574308364","1095",,"2019-11-21 11:52:44","2019-11-21 11:52:45"
"4b59601281b3752e0f85406ac1453a40","i3100129d0db717a89bc26351d94b36f231",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 12.3.1","2",,,,"1574345853","1095",,"2019-11-21 22:17:33","2019-11-21 22:17:34"
"4b8c663c142689a253b489af88c69baf","i3100002dde6a14aa01ef91b0c3ff1130c9",,"{""brand"":""iPhone"",""model"":""iPhone XR<iPhone11,8>""}","iOS 12.4","2",,,,"1574245355","1001",,"2019-11-20 18:22:35","2019-11-20 18:22:36"
"4b9df37426ce6baf73d6d283385d0385","i3100129d1c688fc2bd62c97250e29bf117",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574255060","1095",,"2019-11-20 21:04:20","2019-11-20 21:04:20"
"4bb216778d0659d9064888298731357c","i3100002d6ca588c4fddb45d066444ade30",,"{""brand"":""iPhone"",""model"":""iPhone 5s (GSM+CDMA)<iPhone6,2>""}","iOS 12.4.2","2",,,,"1574244603","1089",,"2019-11-20 18:10:03","2019-11-20 18:10:03"
"4bb49e4f3ca7f58639b8c36fb9e70aa9","i3100129dd59be483914b411c629c451dc6",,"{""brand"":"""",""model"":""""}",,"2",,,,"1574347867","1095",,"2019-11-21 22:51:07","2019-11-21 22:51:07"
"4bcc330cb4219a2371f1f59ec7b2d1e9","i3100002db81e432e8158aaa8d6c9b1af20",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 10.3.3","2",,,,"1574396520","1001",,"2019-11-22 12:22:00","2019-11-22 12:22:00"
"4bf11c342ab5c081a5a1bccb648a5b22","i3100129d4431fac88f36071c953131b762",,"{""brand"":""iPhone"",""model"":""iPhone 6<iPhone7,2>""}","iOS 11.4.1","2",,,,"1574246505","1095",,"2019-11-20 18:41:45","2019-11-20 18:41:45"
"4bf17cbbcd06adf00264fcb0d2b2a7ef","i3100129d89d8a9a7fd63e4165fa0782d79",,"{""brand"":""iPhone"",""model"":""iPhone 6 Plus<iPhone7,1>""}","iOS 10.0.1","2",,,,"1574233308","1095",,"2019-11-20 15:01:48","2019-11-20 15:01:49"
"4bf63c3cb2bc47024af89aa7f1fd6782","i3100002db42ae9494310cd7fa3dfb6dcd6",,"{""brand"":""iPhone"",""model"":""iPhone X (GSM+CDMA)<iPhone10,3>""}","iOS 12.4","2",,,,"1574413376","1001",,"2019-11-22 17:02:56","2019-11-22 17:02:56"
"4c0fe34d7822f8bbf84d9adc71c6687b","i3100135d94238e525fdf9957563f1cd48e",,"{""brand"":""xiaomi"",""model"":""Redmi Note 7 Pro""}","Android 9","2",,,,"1574396836","1095",,"2019-11-22 12:27:16","2019-11-22 12:27:16"
"4c1165bf28e8a58ac2974a6caf1e3654","i3100002d77eab10804916e1743b8550ef4",,"{""brand"":""iPhone"",""model"":""iPhone XS Max China-exclusive<iPhone11,6>""}","iOS 12.0","2",,,,"1574306973","1089",,"2019-11-21 11:29:33","2019-11-21 11:29:34"
"4c20b597d60c82e8fa9b95f8ebf8b8b4","i3100129dd137d3376cbefe8b0d2bf28597",,"{""brand"":""iPhone"",""model"":""iPad Air 2 (WiFi)<iPad5,3>""}","iOS 13.1.3","2",,,,"1574242510","1095",,"2019-11-20 17:35:10","2019-11-20 17:35:10"
"4c39b21a1d4112356583a7186502dc6d","i3100135db24c903b453cc602949d26a91b",,"{""brand"":""vivo"",""model"":""V1732A""}","Android 8.1.0","2",,,,"1574402084","1095",,"2019-11-22 13:54:44","2019-11-22 13:54:45"
"4c3ad65c637e3c4a45f50a2ac94c82e4","i3100129db8d1a426e3641719775ebab709",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 12.4.1","2",,,,"1574241417","1095",,"2019-11-20 17:16:57","2019-11-20 17:16:58"
"4c3ca2285a8638492326f432ebfb889d","i3100129d0f72117b229910626c93ac5a40",,"{""brand"":""iPhone"",""model"":""unknown<iPad6,11>""}","iOS 12.1.1","2",,,,"1574334825","1095",,"2019-11-21 19:13:45","2019-11-21 19:13:46"
"4c545e1721cd15a20761d09a7146b04d","i3100002d8cc8d43ff46962a607a90a3304",,"{""brand"":""vivo"",""model"":""vivo X20A""}","Android 8.1.0","2",,,,"1574402422","1055",,"2019-11-22 14:00:22","2019-11-22 14:00:23"
"4c61e628cea0748eaac69ad0dd25ab28","i3100129d831832b4d9ec3473c790cd2dc6",,"{""brand"":""iPhone"",""model"":""unknown<iPad7,5>""}","iOS 13.1.2","2",,,,"1574239844","1095",,"2019-11-20 16:50:44","2019-11-20 16:50:45"
"4c644baa58804ede2d0db70b05296d59","i3100002d903c970ec0703f6029510b133e",,"{""brand"":""iPhone"",""model"":""iPhone 7 Plus<iPhone9,2>""}","iOS 10.2","2",,,,"1574237363","1001",,"2019-11-20 16:09:23","2019-11-20 16:09:23"
"4c65457c8b04d8e84ef31b610f12c39f","i3100002dbb5e11569f8d2ae4c0f9141957",,"{""brand"":""GIONEE"",""model"":""GIONEE S10C""}","Android 7.1.1","2",,,,"1574253912","1001",,"2019-11-20 20:45:12","2019-11-20 20:45:12"
"4c7f2f16876a83ba84a890add34b0133","i3100129d42f596551475ba35b9004fa7e8",,"{""brand"":""iPhone"",""model"":""iPhone 6s<iPhone8,1>""}","iOS 13.1.2","2",,,,"1574247242","1095",,"2019-11-20 18:54:02","2019-11-20 18:54:03"
